,AGREEMENT_RK,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,FL_PRESENCE_FL,OWN_AUTO,FAMILY_INCOME,CREDIT,TERM,FST_PAYMENT,WORK_TIME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
211,59933854,0,56,1,1,1,1,1,10000.0,0,0,от 10000 до 20000 руб.,12557.0,6,4000.0,240.0,1,1.0
212,59933862,0,30,1,0,0,1,1,6000.0,1,0,от 10000 до 20000 руб.,3550.0,4,1000.0,60.0,1,1.0
213,59934004,0,48,1,0,1,0,0,12000.0,0,0,от 10000 до 20000 руб.,2872.0,6,718.0,288.0,1,1.0
214,59934011,0,50,1,0,0,0,0,15000.0,0,0,от 10000 до 20000 руб.,6990.0,3,6000.0,72.0,1,1.0
215,59934078,0,30,1,0,1,2,2,15000.0,1,0,от 20000 до 50000 руб.,24423.0,5,10467.0,60.0,1,1.0
216,59934125,0,49,1,0,1,0,0,5000.0,0,0,от 10000 до 20000 руб.,5000.0,12,560.0,60.0,1,1.0
217,59934296,0,27,1,0,0,1,1,12000.0,0,1,от 10000 до 20000 руб.,5590.0,5,1000.0,8.0,1,1.0
218,59934364,1,39,1,0,0,2,2,32000.0,0,1,свыше 50000 руб.,15450.0,6,4000.0,36.0,1,1.0
219,59934448,0,53,1,0,1,0,0,20000.0,0,0,свыше 50000 руб.,5190.0,6,600.0,120.0,2,2.0
220,59934534,0,44,1,0,0,2,0,10000.0,0,0,от 10000 до 20000 руб.,10880.0,7,4000.0,60.0,1,1.0
221,59934860,0,52,0,1,1,1,0,5500.0,0,1,от 10000 до 20000 руб.,8890.0,3,10000.0,,1,1.0
222,59935108,0,24,1,0,1,0,0,12000.0,0,0,от 20000 до 50000 руб.,3000.0,3,5500.0,7.0,2,1.0
223,59935125,0,25,1,0,1,1,1,13500.0,1,0,от 10000 до 20000 руб.,7600.0,6,1500.0,12.0,1,1.0
224,59935139,0,60,1,1,1,0,0,5000.0,0,0,от 10000 до 20000 руб.,12300.0,6,2000.0,12.0,1,1.0
225,59935159,0,40,1,0,0,2,2,11000.0,0,0,от 10000 до 20000 руб.,4983.0,6,700.0,216.0,2,2.0
226,59935199,0,48,1,0,1,0,0,15000.0,0,1,от 20000 до 50000 руб.,7490.0,6,3000.0,288.0,1,1.0
227,59935377,0,38,1,0,0,2,2,21000.0,0,0,от 20000 до 50000 руб.,6740.0,6,750.0,216.0,1,1.0
228,59935448,1,35,1,0,0,0,0,28000.0,1,0,от 20000 до 50000 руб.,28110.0,5,4000.0,49.0,1,1.0
229,59935469,0,33,1,0,1,1,1,18000.0,0,0,от 20000 до 50000 руб.,14450.0,12,2000.0,60.0,2,1.0
230,59935708,0,29,1,0,0,0,0,35000.0,1,0,от 20000 до 50000 руб.,15650.0,6,15000.0,27.0,1,1.0
231,59935718,0,58,1,0,1,2,1,30000.0,1,0,от 20000 до 50000 руб.,33978.63,6,9664.0,36.0,1,1.0
232,59935837,0,49,1,1,1,0,0,7500.0,0,0,от 5000 до 10000 руб.,10000.0,10,1670.0,96.0,3,2.0
233,59935839,0,66,0,1,1,0,0,8400.0,1,0,от 5000 до 10000 руб.,10650.0,6,1950.0,,2,2.0
234,59935875,1,50,1,0,1,2,0,5600.0,1,0,от 10000 до 20000 руб.,8055.0,10,895.0,53.0,1,1.0
235,59935933,0,34,1,0,1,1,1,15000.0,1,0,от 10000 до 20000 руб.,17960.0,3,10000.0,84.0,1,1.0
236,59936064,0,58,1,0,0,0,0,13000.0,1,0,от 20000 до 50000 руб.,22969.0,4,13670.0,120.0,1,1.0
237,59936342,0,49,1,0,1,0,0,20000.0,1,0,от 20000 до 50000 руб.,13351.0,3,5722.21,84.0,1,1.0
238,59936570,0,42,1,0,1,1,1,25000.0,1,0,от 20000 до 50000 руб.,50929.82,18,6000.0,84.0,2,1.0
239,59936617,0,34,1,0,1,2,2,6000.0,0,0,от 10000 до 20000 руб.,7454.0,3,5000.0,18.0,1,1.0
240,59936794,0,37,1,0,1,2,2,9800.0,0,0,от 5000 до 10000 руб.,18230.0,7,3000.0,72.0,1,1.0
241,59936799,1,27,1,0,0,1,1,12000.0,1,0,от 10000 до 20000 руб.,4845.0,6,855.0,5.0,1,1.0
242,59936804,0,60,1,0,0,0,0,11000.0,0,0,от 20000 до 50000 руб.,6720.0,6,800.0,480.0,1,1.0
243,59936830,0,37,1,0,1,1,1,15000.0,1,0,от 10000 до 20000 руб.,12396.0,6,2200.0,36.0,1,1.0
244,59936839,0,38,1,0,1,0,0,10000.0,0,0,от 10000 до 20000 руб.,7250.0,4,1300.0,120.0,1,1.0
245,59937023,0,43,1,0,1,1,1,9000.0,1,0,от 10000 до 20000 руб.,4922.0,4,550.0,228.0,1,1.0
246,59937024,0,35,1,0,1,0,0,15000.0,0,0,от 20000 до 50000 руб.,21771.0,6,2419.0,204.0,1,1.0
247,59937151,0,39,1,0,1,1,1,6500.0,0,0,от 10000 до 20000 руб.,11754.0,6,7836.0,97.0,1,1.0
248,59937320,0,42,1,0,1,1,0,10000.0,0,0,от 10000 до 20000 руб.,15824.0,5,6782.0,144.0,1,1.0
249,59937564,0,32,1,0,1,1,0,7000.0,1,0,от 10000 до 20000 руб.,5940.0,5,660.0,120.0,1,1.0
250,59937712,0,49,1,0,0,3,0,15000.0,0,1,от 20000 до 50000 руб.,31580.0,6,10000.0,192.0,2,2.0
251,59937776,0,35,1,0,0,1,1,35000.0,1,1,от 20000 до 50000 руб.,38250.0,5,10000.0,24.0,1,1.0
252,59937805,1,42,1,0,1,1,0,10000.0,1,0,от 10000 до 20000 руб.,2690.0,3,1000.0,12.0,1,1.0
253,59937843,1,35,1,0,0,2,2,25000.0,0,0,от 20000 до 50000 руб.,10890.0,3,2000.0,8.0,1,1.0
254,59937903,0,38,1,0,0,2,2,10000.0,0,0,от 10000 до 20000 руб.,5602.0,5,988.0,156.0,1,1.0
255,59938197,1,43,1,0,1,1,1,12500.0,1,0,от 20000 до 50000 руб.,22499.0,6,2500.0,144.0,1,1.0
256,59938227,0,37,1,0,1,0,0,10000.0,0,0,от 5000 до 10000 руб.,7790.0,8,2000.0,13.0,1,1.0
257,59938300,1,51,1,0,1,2,0,7000.0,0,0,от 5000 до 10000 руб.,2572.0,4,304.0,84.0,1,1.0
258,59938618,0,44,1,0,0,0,0,20000.0,0,0,от 20000 до 50000 руб.,20320.0,6,3000.0,132.0,1,1.0
259,59938735,0,31,1,0,1,0,0,10000.0,0,1,от 10000 до 20000 руб.,4458.0,3,1200.0,26.0,2,1.0
260,59938893,0,32,1,0,1,0,0,14000.0,0,0,от 20000 до 50000 руб.,19520.0,6,1000.0,60.0,1,1.0
261,59939017,0,51,1,0,1,0,0,10000.0,0,0,от 10000 до 20000 руб.,14690.0,6,2000.0,96.0,1,1.0
262,59939096,0,52,1,0,1,2,0,10000.0,1,0,от 10000 до 20000 руб.,2704.0,12,301.0,60.0,1,1.0
263,59939171,0,62,0,1,1,1,0,6000.0,0,0,от 5000 до 10000 руб.,3990.0,5,1000.0,,1,1.0
264,59939180,0,63,0,1,0,0,0,4300.0,0,0,от 5000 до 10000 руб.,4293.0,3,757.0,,1,1.0
265,59939268,1,35,1,0,1,0,0,12000.0,0,0,от 10000 до 20000 руб.,13952.73,6,3489.0,12.0,1,1.0
266,59939374,0,25,1,0,0,0,0,10000.0,0,1,от 10000 до 20000 руб.,7830.0,4,870.0,42.0,1,1.0
267,59939381,0,53,0,1,1,3,0,5000.0,0,0,от 10000 до 20000 руб.,5445.0,6,605.0,,1,1.0
268,59939625,0,25,1,0,0,0,0,24000.0,0,0,от 20000 до 50000 руб.,4070.0,3,0.0,8.0,2,1.0
269,59939725,0,27,1,0,0,1,1,7000.0,0,0,от 10000 до 20000 руб.,4720.0,3,4500.0,4.0,1,1.0
270,59939737,0,55,1,0,0,0,0,20000.0,1,0,от 10000 до 20000 руб.,14860.0,6,3000.0,396.0,1,1.0
271,59939829,0,48,1,0,0,0,0,12000.0,0,0,от 10000 до 20000 руб.,8700.0,3,1000.0,3.0,1,1.0
272,59939964,0,44,1,0,1,0,0,10000.0,1,0,от 10000 до 20000 руб.,3023.58,6,2000.0,252.0,1,1.0
273,59940247,0,61,0,1,1,4,0,6200.0,0,0,от 5000 до 10000 руб.,9990.0,4,2000.0,,1,1.0
274,59940316,0,61,0,1,1,2,0,4500.0,1,0,от 5000 до 10000 руб.,5000.0,6,800.0,,1,1.0
275,59940352,0,47,1,0,1,0,0,20000.0,0,0,от 10000 до 20000 руб.,9990.0,6,3000.0,60.0,1,1.0
276,59940513,0,59,1,0,0,1,1,20000.0,0,0,от 20000 до 50000 руб.,12530.0,5,660.0,36.0,1,1.0
277,59940804,0,48,0,1,1,0,0,7000.0,1,0,от 5000 до 10000 руб.,13390.0,4,1500.0,,1,1.0
278,59940865,0,29,1,0,1,1,1,15000.0,0,0,от 10000 до 20000 руб.,5090.0,3,1000.0,2.0,1,1.0
279,59959596,0,46,1,0,1,2,1,15000.0,1,0,от 20000 до 50000 руб.,3699.0,6,500.0,1.0,1,1.0
280,59959659,0,46,1,0,0,0,0,10000.0,0,0,от 10000 до 20000 руб.,3731.0,4,658.0,4.0,1,1.0
281,59959827,0,61,0,1,1,0,0,5000.0,0,0,от 5000 до 10000 руб.,11500.0,12,1300.0,,1,1.0
282,59959841,0,65,0,1,1,0,0,6000.0,0,0,от 5000 до 10000 руб.,4150.0,3,500.0,,1,1.0
283,59959893,0,35,1,0,1,2,2,11000.0,1,0,от 20000 до 50000 руб.,12537.0,6,5373.0,72.0,1,1.0
284,59960027,0,50,0,1,1,0,0,8000.0,1,0,от 20000 до 50000 руб.,6000.0,6,3740.0,,1,1.0
285,59960165,0,45,1,0,1,1,0,20000.0,0,0,от 10000 до 20000 руб.,10987.0,6,1300.0,216.0,1,1.0
286,59960311,0,50,1,0,1,1,1,16000.0,1,0,от 20000 до 50000 руб.,25050.0,6,3000.0,144.0,1,1.0
287,59960473,0,44,1,0,1,1,1,20000.0,1,0,от 20000 до 50000 руб.,39327.2,12,4370.0,84.0,1,1.0
288,59960871,0,28,1,0,0,0,0,20000.0,0,0,от 20000 до 50000 руб.,4230.0,3,1060.0,24.0,2,2.0
289,59961022,0,22,1,0,0,0,0,12000.0,0,0,от 20000 до 50000 руб.,17995.0,12,4053.0,36.0,1,1.0
290,59961183,0,58,0,1,1,0,0,9000.0,1,0,от 5000 до 10000 руб.,2600.0,4,1000.0,,1,1.0
291,59961222,0,38,1,0,0,3,3,12000.0,0,0,от 10000 до 20000 руб.,5000.0,3,1930.0,36.0,1,1.0
292,59961282,0,43,1,0,1,0,0,40000.0,1,0,от 20000 до 50000 руб.,40410.0,5,4490.0,48.0,1,1.0
293,59961652,0,41,1,0,0,2,2,30000.0,0,0,от 20000 до 50000 руб.,3000.0,3,3150.0,180.0,1,1.0
294,59961674,0,53,1,0,0,0,0,15000.0,1,0,от 20000 до 50000 руб.,2724.0,3,300.0,144.0,1,1.0
295,59961924,0,30,1,0,1,1,1,10000.0,0,0,от 10000 до 20000 руб.,3990.0,6,4000.0,12.0,1,1.0
296,59961994,0,39,1,0,1,2,2,10000.0,0,0,от 10000 до 20000 руб.,12250.0,10,3200.0,48.0,1,0.0
297,59962281,0,26,1,0,0,0,0,6000.0,0,0,от 10000 до 20000 руб.,17940.0,6,2000.0,10.0,1,1.0
298,59962548,0,26,1,0,0,1,1,15000.0,0,0,от 20000 до 50000 руб.,4208.0,3,0.0,36.0,1,1.0
299,59963195,0,61,0,1,1,0,0,4950.0,0,0,от 5000 до 10000 руб.,4140.0,4,1200.0,,1,1.0
300,59963382,0,58,1,0,0,2,0,5500.0,0,1,от 5000 до 10000 руб.,9100.0,6,7000.0,372.0,1,1.0
301,59963388,0,57,1,0,0,3,0,7000.0,0,1,от 10000 до 20000 руб.,2650.0,4,500.0,384.0,1,1.0
302,59963500,0,51,1,0,0,4,0,15000.0,0,0,от 20000 до 50000 руб.,7872.0,3,900.0,120.0,1,1.0
303,59963503,0,48,1,0,1,2,0,8000.0,1,0,от 10000 до 20000 руб.,2065.5,5,229.5,324.0,1,1.0
304,59963696,0,35,1,0,0,1,1,15000.0,0,0,от 20000 до 50000 руб.,5000.0,10,1840.0,120.0,1,0.0
305,59963728,1,39,1,0,0,2,1,8000.0,0,1,от 10000 до 20000 руб.,13490.0,10,1500.0,48.0,1,0.0
306,59963789,0,42,1,0,0,1,1,28000.0,0,0,от 20000 до 50000 руб.,5490.0,12,1500.0,12.0,1,0.0
307,59964073,0,34,1,0,0,2,2,10000.0,0,0,от 10000 до 20000 руб.,3639.0,6,1500.0,56.0,1,1.0
308,59964749,0,34,1,0,0,1,1,11000.0,0,1,от 10000 до 20000 руб.,7370.0,12,230.0,12.0,1,0.0
309,59965101,0,47,1,0,1,0,0,5000.0,0,0,от 5000 до 10000 руб.,3960.0,10,440.0,13.0,1,0.0
310,59965218,0,29,1,0,1,1,1,11000.0,0,0,от 10000 до 20000 руб.,2400.0,3,500.0,24.0,1,1.0
311,59965290,0,45,1,0,0,1,0,7000.0,0,1,от 10000 до 20000 руб.,8499.0,6,1000.0,6.0,1,1.0
312,59965423,0,54,1,0,1,0,0,6000.0,1,0,от 10000 до 20000 руб.,12700.0,12,1500.0,10.0,1,0.0
313,59965770,0,48,1,0,1,2,0,9000.0,0,0,от 10000 до 20000 руб.,14996.0,12,464.0,120.0,1,0.0
314,59965990,0,23,1,0,1,0,0,13000.0,0,0,от 10000 до 20000 руб.,13450.0,10,450.0,38.0,1,0.0
315,59966257,0,50,1,0,1,1,0,7000.0,1,0,от 10000 до 20000 руб.,5340.0,12,950.0,324.0,1,0.0
316,59966422,0,53,1,0,1,1,0,15000.0,1,0,от 20000 до 50000 руб.,21473.0,12,2940.0,24.0,1,0.0
317,59966502,0,39,1,0,0,1,1,8000.0,0,0,от 5000 до 10000 руб.,5670.0,9,630.0,19.0,1,0.0
318,59966600,0,45,1,0,1,1,0,12000.0,0,0,от 20000 до 50000 руб.,19000.0,12,3000.0,65.0,1,0.0
319,59966625,0,46,1,0,1,0,0,20000.0,0,0,от 20000 до 50000 руб.,21237.0,10,2360.0,204.0,1,0.0
320,59966861,0,27,1,0,1,1,1,6000.0,0,0,от 10000 до 20000 руб.,19600.0,12,2000.0,36.0,1,0.0
321,59966928,0,57,0,1,1,2,0,6500.0,0,0,от 10000 до 20000 руб.,19750.0,12,3000.0,,1,0.0
322,59966946,0,60,0,1,1,2,0,6000.0,0,0,от 10000 до 20000 руб.,5450.0,6,5450.0,,1,1.0
323,59966989,1,33,1,0,0,3,3,10000.0,0,0,от 10000 до 20000 руб.,8195.0,12,920.0,24.0,1,0.0
324,59967229,0,57,1,1,0,2,0,14000.0,1,0,от 10000 до 20000 руб.,27518.0,10,3060.0,24.0,1,0.0
325,59967312,0,56,1,0,0,3,0,10000.0,0,0,от 10000 до 20000 руб.,15780.0,10,1760.0,108.0,1,0.0
326,59967428,0,59,1,0,1,0,0,8000.0,0,0,от 10000 до 20000 руб.,4680.0,6,520.0,60.0,1,1.0
327,59967705,0,45,1,0,1,2,0,5000.0,1,0,от 5000 до 10000 руб.,7625.0,12,900.0,60.0,1,0.0
328,59967858,0,43,1,0,0,0,0,30000.0,0,1,от 20000 до 50000 руб.,7472.0,6,1318.0,180.0,1,1.0
329,59968198,0,40,1,0,0,2,2,17000.0,1,0,от 20000 до 50000 руб.,22962.0,10,9411.0,144.0,1,0.0
330,59968281,0,34,1,0,1,0,0,10000.0,0,0,от 10000 до 20000 руб.,12600.0,12,1400.0,84.0,1,0.0
331,59968297,0,26,1,0,1,2,2,6000.0,0,0,от 5000 до 10000 руб.,3604.0,10,636.0,7.0,1,0.0
332,59968300,0,27,1,0,1,2,2,10000.0,1,0,от 10000 до 20000 руб.,8000.0,12,2000.0,54.0,1,0.0
333,59968305,1,39,1,0,1,2,1,12000.0,1,0,от 10000 до 20000 руб.,11670.0,10,3000.0,24.0,1,0.0
334,59968371,0,41,1,0,1,0,0,8000.0,0,0,от 5000 до 10000 руб.,11600.0,12,3000.0,72.0,1,0.0
335,59968581,0,27,1,0,1,0,0,6000.0,1,0,от 10000 до 20000 руб.,5990.0,9,3000.0,13.0,1,0.0
336,59968595,0,53,1,0,1,1,0,13000.0,1,0,от 20000 до 50000 руб.,8369.0,10,930.0,180.0,1,0.0
337,59968635,0,35,1,0,1,1,1,8000.0,0,0,от 20000 до 50000 руб.,24000.0,12,3500.0,72.0,1,0.0
338,59968922,0,50,1,0,0,0,0,15000.0,1,0,от 20000 до 50000 руб.,31000.0,6,10000.0,24.0,1,0.0
339,59968999,1,34,1,0,1,0,0,5000.0,0,0,от 5000 до 10000 руб.,21080.0,12,3720.0,180.0,1,0.0
340,59969048,0,44,1,0,0,3,0,25000.0,1,0,от 20000 до 50000 руб.,60888.0,36,60432.0,120.0,1,0.0
341,59969123,0,58,1,0,0,0,0,7000.0,0,0,от 10000 до 20000 руб.,11589.0,10,1300.92,132.0,1,0.0
342,59969141,0,36,1,0,1,2,2,18000.0,0,0,от 20000 до 50000 руб.,14387.0,12,1700.0,60.0,1,0.0
343,59969211,0,64,0,1,0,3,0,6000.0,0,0,от 10000 до 20000 руб.,18260.0,12,700.0,,1,0.0
344,59969405,0,24,1,0,1,0,0,15000.0,0,0,от 20000 до 50000 руб.,24110.0,12,3500.0,15.0,1,0.0
345,59969541,0,32,1,0,1,2,2,9000.0,0,0,от 20000 до 50000 руб.,16470.0,24,1829.0,24.0,1,0.0
346,59969571,0,26,1,0,0,1,1,10000.0,1,1,от 10000 до 20000 руб.,4891.0,6,1000.0,24.0,2,1.0
347,59969781,0,31,1,0,0,1,1,10000.0,0,0,от 10000 до 20000 руб.,7366.0,10,554.0,144.0,1,0.0
348,59969988,0,27,1,0,1,0,0,13000.0,0,0,от 10000 до 20000 руб.,4995.0,6,905.0,18.0,1,1.0
349,59970015,0,39,1,0,1,1,1,6500.0,0,0,от 10000 до 20000 руб.,15000.0,6,2200.0,36.0,1,1.0
350,59970019,0,59,0,1,1,1,0,4000.0,1,0,от 5000 до 10000 руб.,13990.0,10,1600.0,,1,0.0
351,59970582,0,52,1,0,1,0,0,16000.0,0,0,от 20000 до 50000 руб.,29198.0,12,3300.0,96.0,1,0.0
352,59971711,0,25,1,0,1,0,0,20000.0,0,0,свыше 50000 руб.,14990.95,6,10000.0,6.0,1,0.0
353,59971939,0,30,1,0,1,1,1,20000.0,0,0,от 20000 до 50000 руб.,22139.0,12,3907.0,18.0,1,0.0
354,59972108,1,29,1,0,1,1,1,9500.0,0,0,от 20000 до 50000 руб.,35669.0,18,3970.0,6.0,1,0.0
355,59972120,0,26,1,0,0,0,0,15000.0,1,0,от 10000 до 20000 руб.,7990.0,6,3000.0,30.0,1,1.0
356,59972240,1,35,1,0,1,0,0,7800.0,0,0,от 10000 до 20000 руб.,8917.0,12,1573.0,168.0,1,0.0
357,59972495,0,38,1,0,1,1,1,24000.0,1,1,от 20000 до 50000 руб.,34766.0,6,0.0,216.0,1,1.0
358,59972509,1,45,1,0,1,1,0,18000.0,0,0,от 20000 до 50000 руб.,55000.0,9,20000.0,204.0,1,0.0
359,59972881,0,52,0,1,1,2,1,4600.0,0,0,от 20000 до 50000 руб.,4495.0,8,500.0,,1,0.0
360,59972887,0,46,1,0,1,2,1,36000.0,0,0,от 20000 до 50000 руб.,18600.0,12,3391.0,12.0,1,0.0
361,59973018,0,58,1,0,0,3,0,6000.0,0,0,от 10000 до 20000 руб.,3390.0,12,850.0,36.0,1,0.0
362,59973106,0,29,1,0,1,0,0,15000.0,1,0,от 20000 до 50000 руб.,6757.0,9,1200.0,111.0,1,0.0
363,59973119,0,55,1,0,1,1,1,9000.0,0,0,от 10000 до 20000 руб.,13090.0,12,3000.0,72.0,1,0.0
364,59973194,0,53,1,0,1,2,0,10500.0,1,0,от 10000 до 20000 руб.,4923.0,6,550.0,48.0,1,1.0
365,59973367,1,22,1,0,1,0,0,8000.0,0,0,от 5000 до 10000 руб.,8690.0,9,1550.0,6.0,1,0.0
366,59973701,0,23,1,0,1,1,1,7000.0,0,0,от 10000 до 20000 руб.,6785.0,10,210.0,12.0,1,0.0
367,59973752,0,57,1,1,1,5,1,15000.0,1,0,от 20000 до 50000 руб.,40110.0,12,1300.0,72.0,1,0.0
368,59973988,0,50,1,0,1,1,0,10000.0,1,0,от 10000 до 20000 руб.,8780.0,12,3000.0,7.0,1,0.0
369,59974002,0,45,1,0,1,2,1,8000.0,0,0,от 10000 до 20000 руб.,17100.0,10,2000.0,192.0,1,0.0
370,59974159,0,60,0,1,1,0,0,5000.0,1,0,от 20000 до 50000 руб.,13435.0,6,415.0,,1,1.0
371,59974859,0,50,1,0,0,2,0,15000.0,0,1,от 20000 до 50000 руб.,9595.0,10,1100.0,120.0,1,0.0
372,59974935,0,46,1,0,0,1,0,15000.0,0,1,от 10000 до 20000 руб.,7514.0,12,1326.0,108.0,1,0.0
373,59974968,0,59,0,1,1,4,0,8000.0,0,0,от 20000 до 50000 руб.,4408.0,9,780.0,,1,0.0
374,59974976,0,33,1,0,0,1,1,9000.0,0,0,от 20000 до 50000 руб.,4169.0,6,130.0,8.0,1,1.0
375,59974979,0,27,1,0,0,0,0,55000.0,0,1,свыше 50000 руб.,10490.0,6,4000.0,36.0,1,1.0
376,59975134,1,38,1,0,0,2,0,15000.0,0,0,от 20000 до 50000 руб.,10570.0,6,1200.0,36.0,1,1.0
377,59975226,0,62,0,1,1,0,0,4000.0,1,0,от 10000 до 20000 руб.,9000.0,6,1100.0,,1,1.0
378,59975401,0,31,1,0,0,1,1,15000.0,0,1,от 20000 до 50000 руб.,19895.0,12,616.0,89.0,1,0.0
379,59975501,0,57,1,0,0,2,0,18000.0,1,0,от 20000 до 50000 руб.,9899.92,10,1110.0,312.0,1,0.0
380,59975641,0,33,1,0,1,1,1,7500.0,0,0,от 10000 до 20000 руб.,19150.0,11,15000.0,72.0,1,0.0
381,59975803,0,45,1,0,1,1,0,20000.0,0,1,от 20000 до 50000 руб.,41125.88,24,4600.0,36.0,1,0.0
382,59975854,0,49,1,0,1,0,0,9500.0,0,0,от 5000 до 10000 руб.,40970.0,10,7230.0,4.0,1,0.0
383,59975912,0,25,1,0,0,0,0,21000.0,1,0,от 20000 до 50000 руб.,25520.0,10,10000.0,24.0,1,0.0
384,59975969,0,55,1,0,1,1,0,13000.0,0,0,от 10000 до 20000 руб.,10080.0,6,1800.0,16.0,1,0.0
385,59975992,1,42,1,0,1,1,0,10000.0,0,0,от 20000 до 50000 руб.,17451.0,10,1939.0,36.0,1,0.0
386,59976017,0,42,1,0,0,2,2,23000.0,0,0,от 20000 до 50000 руб.,7459.6,6,850.0,144.0,1,1.0
387,59976223,0,39,1,0,1,1,0,18000.0,0,0,от 20000 до 50000 руб.,50177.0,12,5580.0,240.0,1,0.0
388,59976321,0,34,1,0,1,2,2,11000.0,0,0,от 20000 до 50000 руб.,25625.0,12,15000.0,132.0,1,0.0
389,59976364,0,55,1,0,1,5,0,6000.0,0,0,от 10000 до 20000 руб.,28016.0,12,4500.0,72.0,1,0.0
390,59976454,0,43,1,0,1,0,0,4500.0,0,0,от 10000 до 20000 руб.,17170.0,10,3030.0,24.0,1,0.0
391,59976503,0,45,1,0,1,1,0,7500.0,0,0,от 5000 до 10000 руб.,13700.0,12,1600.0,24.0,1,0.0
392,59976648,0,62,1,0,1,2,0,23000.0,0,0,от 20000 до 50000 руб.,17531.0,10,7185.0,432.0,1,0.0
393,59976802,0,25,1,0,0,0,0,18000.0,1,0,от 20000 до 50000 руб.,21062.0,10,2800.0,9.0,1,0.0
394,59976840,0,54,1,0,1,1,0,7000.0,1,0,от 5000 до 10000 руб.,12366.0,12,1374.0,336.0,1,0.0
395,59976890,0,31,1,0,1,1,1,30000.0,0,0,от 20000 до 50000 руб.,25632.0,10,2848.0,36.0,1,0.0
396,59976896,0,42,1,0,1,1,1,9000.0,0,0,от 10000 до 20000 руб.,6090.0,6,700.0,72.0,1,0.0
397,59977061,1,55,1,0,0,2,0,40000.0,1,0,свыше 50000 руб.,84000.0,24,5000.0,252.0,1,0.0
398,60035449,1,44,1,0,1,3,0,5200.0,0,0,от 10000 до 20000 руб.,20280.0,10,10000.0,72.0,1,0.0
399,60035580,0,56,1,1,1,2,0,45000.0,1,0,от 20000 до 50000 руб.,20000.0,6,6500.0,360.0,1,1.0
400,60035789,1,56,1,0,1,2,0,11000.0,1,0,от 10000 до 20000 руб.,23060.0,10,4000.0,48.0,1,0.0
401,60035997,0,65,0,1,1,2,0,8000.0,0,0,от 10000 до 20000 руб.,16880.91,10,2000.0,,1,0.0
402,60036099,0,42,1,0,1,0,0,7000.0,0,0,от 10000 до 20000 руб.,29680.0,10,3300.0,96.0,1,0.0
403,60036186,0,47,1,0,1,2,1,7000.0,1,0,от 10000 до 20000 руб.,10990.0,10,1500.0,9.0,1,0.0
404,60036487,1,50,1,0,0,4,0,29000.0,0,0,свыше 50000 руб.,21150.0,12,2350.0,144.0,1,0.0
405,60036811,0,56,0,1,1,0,0,11000.0,1,0,от 10000 до 20000 руб.,20000.0,12,4100.0,,1,0.0
406,60036992,0,53,1,0,1,0,0,6500.0,1,0,от 10000 до 20000 руб.,23625.0,12,2625.0,204.0,1,0.0
407,60037205,0,30,1,0,0,2,2,10000.0,0,1,от 10000 до 20000 руб.,7439.0,12,0.0,6.0,1,0.0
408,60037207,1,26,1,0,0,0,0,12000.0,0,0,от 10000 до 20000 руб.,21180.0,12,3000.0,24.0,1,0.0
409,60037559,0,55,1,0,0,2,0,6000.0,0,0,от 10000 до 20000 руб.,22561.0,12,698.0,5.0,1,0.0
410,60037740,0,39,1,0,0,3,2,18000.0,1,0,от 20000 до 50000 руб.,17500.0,11,3000.0,13.0,1,0.0
411,60037794,0,46,1,0,1,1,0,9000.0,0,0,от 5000 до 10000 руб.,11897.0,12,8164.0,312.0,1,0.0
412,60038271,0,33,1,0,0,0,0,10000.0,0,0,от 10000 до 20000 руб.,8960.0,6,1000.0,7.0,1,1.0
413,60038720,0,32,1,0,0,1,1,25000.0,0,0,от 20000 до 50000 руб.,10585.0,10,3935.0,36.0,2,0.0
414,60038740,0,54,0,1,1,0,0,6500.0,0,0,от 10000 до 20000 руб.,20000.0,12,3400.0,,1,0.0
415,60039083,0,60,0,1,1,0,0,5200.0,0,0,от 10000 до 20000 руб.,17380.0,12,2000.0,,1,0.0
416,60039189,0,39,1,0,1,1,1,17000.0,0,0,от 20000 до 50000 руб.,10431.0,10,1159.0,9.0,1,0.0
417,60039398,0,42,1,0,1,3,2,10000.0,0,1,от 20000 до 50000 руб.,5080.0,6,900.0,39.0,1,1.0
418,60039486,0,36,1,0,1,0,0,12000.0,0,0,от 10000 до 20000 руб.,23784.0,12,736.0,38.0,1,0.0
419,60039580,0,46,1,0,0,1,1,20000.0,0,0,от 20000 до 50000 руб.,19360.0,9,5000.0,284.0,1,0.0
420,60039657,0,47,1,0,1,2,0,14000.0,0,0,от 20000 до 50000 руб.,24300.0,12,0.0,86.0,2,0.0
421,60039761,0,27,1,0,0,0,0,6000.0,1,0,от 5000 до 10000 руб.,19650.0,12,5850.0,24.0,2,0.0
422,60039822,0,37,1,0,0,1,1,15000.0,1,0,от 20000 до 50000 руб.,12560.01,9,1400.0,8.0,1,0.0
423,60040109,0,26,1,0,0,0,0,9800.0,0,0,от 10000 до 20000 руб.,5772.0,6,1018.0,36.0,1,1.0
424,60040119,0,32,1,0,0,1,1,30000.0,0,0,от 20000 до 50000 руб.,62000.0,12,10000.0,60.0,1,0.0
